work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary
2023,SE,FT,Machine Learning Engineer,USD,151600,US,0,US,M,151600
2023,SE,FT,Machine Learning Engineer,USD,151600,US,0,US,M,151600
2023,SE,FT,ML Engineer,USD,151600,US,0,US,M,151600
2024,MI,FT,Data Scientist,USD,151500,US,0,US,M,151500
2024,MI,FT,Research Engineer,USD,151500,US,0,US,M,151500
2024,SE,FT,Research Engineer,USD,151500,US,0,US,M,151500
2023,MI,FT,Data Engineer,USD,151410,US,0,US,M,151410
2023,EN,FT,Data Scientist,USD,151410,US,100,US,M,151410
2023,MI,FT,Data Scientist,USD,151410,US,100,US,M,151410
2023,SE,FT,Data Scientist,USD,151300,US,100,US,M,151300
2024,EN,PT,Applied Scientist,USD,151260,US,0,US,L,151260
2023,SE,FT,Data Engineer,USD,151250,US,100,US,M,151250
2023,SE,FT,Data Engineer,USD,151200,US,100,US,M,151200
2023,SE,FT,Machine Learning Engineer,USD,151100,CA,100,CA,M,151100
2023,SE,FT,Data Infrastructure Engineer,USD,151090,US,0,US,M,151090
2024,MI,FT,AI Engineer,USD,151000,US,0,US,M,151000
2024,SE,FT,Data Scientist,USD,151000,US,0,US,M,151000
2024,SE,FT,Data Scientist,USD,151000,US,0,US,M,151000
2024,MI,FT,Data Scientist,USD,151000,US,0,US,M,151000
2023,SE,FT,Data Engineer,USD,151000,CA,100,CA,M,151000
2023,SE,FT,Data Product Manager,USD,151000,US,100,US,M,151000
2023,MI,FT,AI Engineer,USD,151000,US,0,US,M,151000
2023,SE,FT,Data Scientist,USD,151000,US,100,US,M,151000
2023,SE,FT,Analytics Engineer,USD,151000,US,100,US,M,151000
2023,MI,FT,Data Engineer,USD,151000,US,0,US,M,151000
2021,MI,FT,Principal Data Scientist,USD,151000,US,100,US,L,151000
2023,SE,FT,Data Scientist,USD,150931,US,0,US,M,150931
2023,EX,FT,Data Engineer,USD,150900,US,0,US,M,150900
2024,SE,FT,Data Engineer,USD,150895,US,0,US,M,150895
2024,SE,FT,Data Scientist,USD,150800,US,0,US,M,150800
2024,EN,FT,Data Analyst,USD,150700,US,0,US,M,150700
2024,SE,FT,Machine Learning Engineer,USD,150700,US,0,US,M,150700
2024,SE,FT,Machine Learning Engineer,USD,150700,US,0,US,M,150700
2023,SE,FT,Data Engineer,USD,150600,US,100,US,M,150600
2023,SE,FT,Data Engineer,USD,150600,GB,100,GB,M,150600
2023,SE,FT,Analytics Engineer,USD,150550,US,100,US,M,150550
2024,SE,FT,Data Scientist,USD,150500,CA,0,CA,M,150500
2023,MI,FT,Machine Learning Engineer,USD,150450,US,100,US,M,150450
2022,SE,FT,Data Analytics Manager,USD,150260,US,100,US,M,150260
2023,SE,FT,Data Scientist,USD,150200,US,0,US,M,150200
2023,SE,FT,Data Scientist,USD,150120,US,100,US,M,150120
2022,SE,FT,Data Analyst,USD,150075,US,100,US,M,150075
2022,SE,FT,Data Analyst,USD,150075,US,100,US,M,150075
2024,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2024,EX,FT,AI Engineer,USD,150000,US,0,US,M,150000
2024,MI,FT,ML Engineer,USD,150000,US,100,US,M,150000
2024,MI,FT,Business Intelligence Analyst,USD,150000,US,0,US,M,150000
2024,MI,FT,Data Manager,USD,150000,CA,0,CA,M,150000
2024,SE,FT,Data Architect,USD,150000,US,0,US,M,150000
2024,SE,FT,Data Architect,USD,150000,US,100,US,M,150000
2024,MI,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2024,EN,FT,Data Science Analyst,USD,150000,US,0,US,M,150000
2024,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2024,EX,FT,AI Engineer,USD,150000,US,0,US,M,150000
2024,MI,FT,Data Engineer,USD,150000,US,100,US,M,150000
2024,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2024,MI,FT,Data Analyst,USD,150000,US,100,US,M,150000
2024,SE,FT,AI Research Scientist,USD,150000,SA,50,SA,M,150000
2024,MI,FT,Data Engineer,USD,150000,US,0,US,M,150000
2024,MI,FT,Data Scientist,USD,150000,US,100,US,M,150000
2024,MI,FT,Data Engineer,USD,150000,US,100,US,M,150000
2024,SE,FT,Data Science,USD,150000,US,100,US,M,150000
2024,EN,FT,Research Analyst,USD,150000,US,0,US,M,150000
2024,EN,FT,Research Analyst,USD,150000,US,0,US,M,150000
2024,EN,FT,Research Analyst,USD,150000,US,100,US,M,150000
2024,SE,FT,Data Science,USD,150000,US,100,US,M,150000
2024,EN,FT,Data Analyst,USD,150000,US,100,US,M,150000
2024,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2024,MI,FT,Data Scientist,USD,150000,US,100,US,M,150000
2024,SE,FT,Data Architect,USD,150000,US,100,US,M,150000
2024,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2024,MI,FT,Data Science,USD,150000,US,0,US,M,150000
2024,SE,FT,Business Intelligence Analyst,USD,150000,US,100,US,M,150000
2024,MI,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2024,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2024,SE,FT,Business Intelligence,USD,150000,US,0,US,M,150000
2024,SE,FT,Robotics Engineer,USD,150000,US,0,US,M,150000
2024,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2024,SE,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2024,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2024,EX,FT,ETL Engineer,USD,150000,US,100,US,L,150000
2024,SE,FT,Data Scientist,USD,150000,US,100,US,M,150000
2024,MI,FT,Data Scientist,USD,150000,US,0,US,M,150000
2024,EX,FT,Business Intelligence,USD,150000,US,0,US,M,150000
2024,EN,FT,Data Analyst,USD,150000,US,100,US,M,150000
2024,MI,FT,Data Scientist,USD,150000,US,0,US,M,150000
2024,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2024,MI,FT,Data Analyst,USD,150000,US,100,US,M,150000
2024,SE,FT,Research Engineer,USD,150000,GB,0,GB,M,150000
2024,MI,FT,Research Scientist,USD,150000,US,100,US,M,150000
2024,MI,FT,Data Engineer,USD,150000,US,0,US,M,150000
2024,EN,FT,Research Analyst,USD,150000,US,0,US,M,150000
2024,SE,FT,Data Scientist,USD,150000,US,100,US,M,150000
2024,SE,FT,Business Intelligence Lead,USD,150000,US,100,US,M,150000
2024,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2024,MI,FT,Research Scientist,USD,150000,US,0,US,M,150000
2024,MI,FT,Data Analyst,USD,150000,US,100,US,M,150000
2024,MI,FT,Business Intelligence,USD,150000,US,0,US,M,150000
2024,SE,FT,Data Scientist,USD,150000,US,100,US,M,150000
2024,SE,FT,AI Engineer,USD,150000,US,0,US,M,150000
2024,MI,FT,Data Engineer,USD,150000,US,0,US,M,150000
2024,MI,FT,Analytics Engineer,USD,150000,US,100,US,M,150000
2024,MI,FT,Business Intelligence,USD,150000,US,0,US,M,150000
2024,SE,FT,Analytics Engineer,USD,150000,US,0,US,M,150000
2024,MI,FT,Machine Learning Scientist,USD,150000,US,0,US,M,150000
2024,MI,FT,Data Scientist,USD,150000,US,100,US,M,150000
2024,EX,FT,Head of Data,USD,150000,US,0,US,M,150000
2024,SE,FT,Data Science,USD,150000,US,100,US,M,150000
2024,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2024,SE,FT,Research Engineer,USD,150000,US,0,US,M,150000
2024,MI,FT,Machine Learning Engineer,EUR,166666,DE,0,DE,M,150000
2024,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2024,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2024,SE,FT,Data Architect,USD,150000,US,100,US,M,150000
2024,EN,FT,Data Analyst,USD,150000,US,100,US,M,150000
2024,SE,FT,Data Science,USD,150000,US,100,US,M,150000
2024,SE,FT,Data Architect,USD,150000,US,0,US,M,150000
2024,EN,FT,Research Analyst,USD,150000,US,0,US,M,150000
2024,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2024,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2024,MI,FT,Machine Learning Scientist,USD,150000,US,0,US,M,150000
2024,SE,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2024,SE,FT,Research Analyst,USD,150000,US,0,US,M,150000
2024,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2024,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Product Manager,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,MI,FT,Machine Learning Scientist,USD,150000,US,0,US,M,150000
2023,MI,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Science,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Research Engineer,USD,150000,US,0,US,M,150000
2023,MI,FT,Research Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Lead,USD,150000,CA,100,CA,M,150000
2023,EN,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Integration Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Analytics Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Machine Learning Infrastructure Engineer,USD,150000,US,0,US,M,150000
2023,MI,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2023,EX,FT,NLP Engineer,USD,150000,US,0,US,M,150000
2023,MI,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,MI,FT,Analytics Engineer,USD,150000,CA,100,CA,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,100,US,M,150000
2023,MI,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Architect,USD,150000,US,0,US,M,150000
2023,MI,FT,Analytics Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2023,MI,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,AI Developer,EUR,161952,FR,50,FR,M,150000
2023,SE,FT,Data Architect,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,MI,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,EN,FT,Research Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2023,MI,FT,Data Architect,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,MI,FT,Data Analyst,USD,150000,US,100,US,M,150000
2023,SE,FT,Research Scientist,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,100,US,M,150000
2023,SE,FT,Analytics Engineer,USD,150000,US,100,US,M,150000
2023,EX,FT,Director of Data Science,GBP,184560,GB,100,GB,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2023,MI,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Architect,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Architect,USD,150000,US,0,US,M,150000
2023,MI,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2023,MI,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,MI,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,MI,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,100,US,M,150000
2023,MI,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,100,US,M,150000
2023,MI,FT,Business Intelligence Analyst,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,SE,FT,Analytics Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,ML Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Research Scientist,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,MI,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Machine Learning Infrastructure Engineer,USD,150000,US,100,US,M,150000
2023,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2023,MI,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,AI Engineer,USD,150000,US,100,US,M,150000
2023,MI,FT,Machine Learning Researcher,USD,150000,US,100,US,M,150000
2023,SE,FT,Research Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,CA,100,CA,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2023,MI,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Research Scientist,USD,150000,US,100,US,M,150000
2023,SE,FT,Research Analyst,USD,150000,US,0,US,M,150000
2023,MI,FT,Business Intelligence Analyst,USD,150000,US,100,US,M,150000
2023,EX,FT,Head of Data,GBP,184560,GB,0,GB,M,150000
2023,EN,FT,Data Scientist,PLN,34924,TR,0,PL,M,150000
2023,EN,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,100,US,M,150000
2023,MI,FT,AI Research Engineer,USD,150000,TN,100,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Analytics Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,EX,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2023,SE,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,MI,FT,Data Architect,USD,150000,US,0,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,MI,FT,Data Architect,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,SE,FT,BI Analyst,USD,150000,US,100,US,M,150000
2023,MI,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Business Intelligence Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2023,MI,FT,Data Architect,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Architect,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2023,MI,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2023,EN,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,MI,FT,Data Scientist,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,MI,FT,Data Analyst,USD,150000,US,100,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,PT,100,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Analytics Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2023,MI,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2023,EN,FT,Research Scientist,USD,150000,US,0,US,M,150000
2021,MI,FT,Data Science Lead,USD,150000,US,100,US,M,150000
2023,MI,FT,Data Scientist,USD,150000,US,100,US,M,150000
2023,MI,FT,Research Scientist,USD,150000,US,100,US,M,150000
2023,EN,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,EN,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,MI,FT,Data Scientist,USD,150000,US,100,US,M,150000
2023,SE,FT,Analytics Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Science Manager,USD,150000,MX,100,MX,M,150000
2023,MI,FT,Deep Learning Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,ML Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2023,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2023,MI,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,MI,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2023,SE,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,EN,FT,Deep Learning Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Research Engineer,USD,150000,US,0,US,M,150000
2023,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2022,SE,FT,Applied Machine Learning Scientist,USD,150000,US,100,US,M,150000
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Scientist,USD,150000,US,100,US,M,150000
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,MI,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,MI,FT,Data Scientist,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Scientist,USD,150000,US,100,US,M,150000
2022,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2022,SE,FT,Research Scientist,USD,150000,US,100,US,M,150000
2022,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2022,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,MI,FT,Machine Learning Researcher,USD,150000,US,100,US,M,150000
2022,MI,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2022,SE,FT,Research Engineer,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Analyst,USD,150000,US,100,US,M,150000
2022,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,SE,FT,Analytics Engineer,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,SE,FT,Machine Learning Manager,USD,150000,US,100,US,M,150000
2022,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,MI,FT,Business Data Analyst,USD,150000,US,100,US,L,150000
2022,MI,FT,Data Engineer,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,EX,FT,Analytics Engineer,USD,150000,US,100,US,M,150000
2022,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,L,150000
2022,EN,FT,Data Analyst,USD,150000,US,100,US,L,150000
2022,EX,FT,Lead Data Engineer,CAD,115222,CA,100,CA,S,150000
2022,MI,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Scientist,USD,150000,US,100,US,M,150000
2022,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2022,MI,FT,Data Scientist,PLN,33609,PL,100,PL,L,150000
2021,SE,FT,Data Engineer,USD,150000,US,0,US,L,150000
2022,EN,FT,Computer Vision Software Engineer,USD,150000,AU,100,AU,S,150000
2021,MI,FT,Data Architect,USD,150000,US,100,US,L,150000
2021,MI,FT,Data Scientist,USD,150000,US,100,US,M,150000
2021,EX,FT,BI Data Analyst,USD,150000,IN,100,US,L,150000
2021,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2021,SE,FT,Data Engineer,USD,150000,US,100,US,L,150000
2020,SE,FT,Machine Learning Engineer,USD,150000,US,50,US,L,150000
2023,MI,FT,Analytics Engineer,USD,149925,US,0,US,M,149925
2022,SE,FT,Research Engineer,USD,149850,US,0,US,M,149850
2022,SE,FT,Data Scientist,USD,149850,US,0,US,M,149850
2022,SE,FT,Research Scientist,USD,149850,US,0,US,M,149850
2024,SE,FT,Machine Learning Engineer,USD,149800,US,100,US,M,149800
2024,SE,FT,Data Scientist,USD,149800,US,100,US,M,149800
2023,EN,FT,Data Manager,USD,149800,US,0,US,M,149800
2023,EN,FT,Data Scientist,USD,149800,US,0,US,M,149800
2024,SE,FT,Data Architect,USD,149750,US,100,US,M,149750
2024,SE,FT,Data Architect,USD,149750,US,100,US,M,149750
2023,MI,FT,Data Engineer,USD,149600,US,0,US,M,149600
2023,MI,FT,Data Engineer,USD,149600,US,0,US,M,149600
2024,SE,FT,Analytics Engineer,USD,149500,US,100,US,M,149500
2023,MI,FT,Data Analyst,USD,149500,US,100,US,M,149500
2023,SE,FT,Data Scientist,USD,149500,US,0,US,M,149500
2023,SE,FT,Data Analyst,USD,149500,US,100,US,M,149500
2024,SE,FT,Data Analyst,USD,149300,US,0,US,M,149300
2023,MI,FT,Applied Scientist,USD,149300,US,0,US,L,149300
2024,SE,FT,Data Scientist,USD,149200,US,0,US,M,149200
2024,SE,FT,Data Scientist,USD,149200,US,0,US,M,149200
2023,SE,FT,Data Analyst,USD,149200,CA,100,CA,M,149200
2023,MI,FT,Machine Learning Engineer,USD,149094,US,0,US,M,149094
